arp_id,dns_id,eth_id,eth_type,icmp_id,idx,ip_id,ip_ihl,ip_len,ip_tos,ip_version,ipvsix_id,label_name,label_value,pad_id,tcp_dport,tcp_fields_options.MSS,tcp_fields_options.NOP,tcp_fields_options.SAckOK,tcp_fields_options.Timestamp,tcp_fields_options.WScale,tcp_id,tcp_seq,tcp_sport,udp_id
-1.0,-1.0,-1.0,2048,-1.0,118,-1.0,5,46297,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1656060129.0,-1.0,-1.0,65209,50010,-1.0
-1.0,-1.0,-1.0,2048,-1.0,119,-1.0,5,29820,0,4,-1.0,attack,1,-1.0,50010,-1.0,-1.0,-1.0,1656060129.0,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,120,-1.0,5,29820,0,4,-1.0,attack,1,-1.0,50010,-1.0,-1.0,-1.0,1656060129.0,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,121,-1.0,5,29220,0,4,-1.0,attack,1,-1.0,50010,-1.0,-1.0,-1.0,1656060130.0,-1.0,-1.0,128,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,122,-1.0,5,29220,0,4,-1.0,attack,1,-1.0,50010,-1.0,-1.0,-1.0,1656060130.0,-1.0,-1.0,128,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,123,-1.0,5,46441,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1656060130.0,-1.0,-1.0,65064,50010,-1.0
-1.0,-1.0,-1.0,2048,-1.0,124,-1.0,5,46441,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1656060130.0,-1.0,-1.0,65064,50010,-1.0
-1.0,-1.0,-1.0,2048,-1.0,125,-1.0,5,46440,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1656060132.0,-1.0,-1.0,65064,50010,-1.0
-1.0,-1.0,-1.0,2048,-1.0,126,-1.0,5,46440,0,4,-1.0,attack,1,-1.0,8080,-1.0,-1.0,-1.0,1656060132.0,-1.0,-1.0,65064,50010,-1.0
-1.0,-1.0,-1.0,2048,-1.0,127,-1.0,5,29818,0,4,-1.0,attack,1,-1.0,50010,-1.0,-1.0,-1.0,1656060132.0,-1.0,-1.0,65064,8080,-1.0
-1.0,-1.0,-1.0,2048,-1.0,128,-1.0,5,29818,0,4,-1.0,attack,1,-1.0,50010,-1.0,-1.0,-1.0,1656060132.0,-1.0,-1.0,65064,8080,-1.0
